num__age,num__salary,num__experience,cat__department_Engineering,cat__department_HR,cat__department_Management,cat__department_Marketing,cat__department_Sales,cat__education_Bachelors,cat__education_Masters,cat__education_PhD
-1.0709730174772474,-0.2749850167645504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.3494062804122373,-0.41948958188981045,-1.5127333313953542,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.5331109512795842,1.6016101901436812,-0.6568728893046305,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.26417991818075254,0.9233272734521693,0.9478654396154764,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.4390499581118479,-1.3382393186052988,0.5199352185701146,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.4295477282756897,0.6537724794774122,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.6088350836749108,1.1956412160814214,0.3059701080474337,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.2502603728764685,-1.0973048462670012,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.4295477282756897,0.2930254842100155,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.811544214214574,-1.6199998379838398,1.4827782159221787,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.17453624048114197,-1.700669862204252,1.4827782159221787,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5426131811157424,-1.1578658209716004,-1.4057507761340138,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.2597626027126267,-1.8048160326035898,-0.22894266825926865,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.8916856620780264,0.921690490352045,1.5897607711835193,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.4390499581118479,0.589376755795379,0.3059701080474337,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.5331109512795842,-0.9686069293657986,-0.9778205550886518,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.9908315696137951,-0.21376932881990138,-1.2987682208726732,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4434672735799736,0.0,1.8037258817062,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.0709730174772474,-1.2594866688736037,0.4129526633087741,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.5331109512795842,0.0,-1.4057507761340138,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.27368214801691076,-0.43828920492552387,0.5199352185701146,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.09439479261768965,-1.5005146716747655,-0.1219601129979282,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.35382359588036305,0.09768711251803776,-0.6568728893046305,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.17453624048114197,-0.8209690937345864,0.5199352185701146,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.3633258257165213,0.0,-0.22894266825926865,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5426131811157424,1.6894820600046403,-1.6197158866566947,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.45296950341613185,-1.225020693308129,1.2688131053994978,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.811544214214574,-0.33760366165216305,0.4129526633087741,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4434672735799736,1.7754833206083145,-0.9778205550886518,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.6984787613745214,-1.847793280289711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.45296950341613185,1.0478163195244807,0.5199352185701146,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.160616695176858,1.0159691969192048,-0.54989033404329,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9813293397776369,-1.576367877057669,1.4827782159221787,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.3633258257165213,-1.0765410835111384,0.5199352185701146,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.6984787613745214,-0.5058181991135094,-0.1219601129979282,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.0709730174772474,0.2271332731221542,0.3059701080474337,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.3633258257165213,0.3504531884086626,-1.7266984419180351,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8020419843784158,-1.0161204045008356,-1.2987682208726732,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.26417991818075254,1.2556877732402674,-0.014977557736587726,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.0709730174772474,-0.14928007467500376,1.2688131053994978,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.3494062804122373,0.5204448046644297,0.4129526633087741,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.3494062804122373,-0.5734407237643593,1.5897607711835193,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1701189250130162,-0.2262088803808461,1.2688131053994978,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.339904050576079,-0.6049137245181782,-0.1219601129979282,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.7219005365149634,-1.7872790708165438,1.4827782159221787,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.160616695176858,1.7561692800268476,-0.4429077787819496,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.9813293397776369,-0.2536600712315023,-0.8708379998273115,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0709730174772474,0.9345041637644467,1.6967433264448597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.7123983066788052,0.0,-0.9778205550886518,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.2597626027126267,0.6658379091869,1.054847994876817,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1701189250130162,-1.080562893414301,-0.763855444565971,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.27368214801691076,0.5098290971293377,-0.4429077787819496,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.3633258257165213,0.7094231048816386,0.09200499752475273,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.5286936358114585,0.0,-0.3359252235206091,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.3494062804122373,1.5779002178075947,1.054847994876817,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.1840384703173002,0.7174667246879638,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.632256858815353,0.9576061880919153,-1.0848031103499924,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.3494062804122373,-0.11916326563271656,-0.9778205550886518,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.6984787613745214,0.7759700292095497,1.5897607711835193,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.3494062804122373,0.0,1.5897607711835193,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.5286936358114585,-0.6609852370052935,0.09200499752475273,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.5331109512795842,-0.03924148511521836,-1.6197158866566947,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.5191914059753002,-0.8703531781269083,-0.8708379998273115,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.6984787613745214,1.7593025505328,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.339904050576079,-1.8317528059084927,1.1618305501381574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5426131811157424,0.3724796124131925,1.6967433264448597,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.5331109512795842,0.0008363182221110422,-0.54989033404329,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.632256858815353,-1.125457515589139,-1.8336809971793755,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.9813293397776369,0.9635921377152271,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.4434672735799736,0.48798973405053625,1.1618305501381574,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.4434672735799736,-0.532614676724116,-0.54989033404329,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5426131811157424,-1.708245829696256,1.1618305501381574,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.6227546289791948,0.28231624621205936,0.6269177738314551,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0804752473134056,0.33357093986166614,0.8408828843541359,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0804752473134056,1.5615323868063518,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.4295477282756897,0.8539744352383308,-1.1917856656113328,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.9011878919141846,-1.3621363518671137,-0.54989033404329,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.5286936358114585,-0.23635693560161677,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.27368214801691076,-0.5339708684356476,0.8408828843541359,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.4434672735799736,-0.20549188285641562,-1.6197158866566947,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.811544214214574,-0.09737066778534724,-1.1917856656113328,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.4390499581118479,0.9506849338399612,-1.8336809971793755,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.6227546289791948,-1.0073753062230286,-0.1219601129979282,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0804752473134056,-0.9174925314104881,0.7339003290927956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.160616695176858,-1.3672337620932151,-1.6197158866566947,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1840384703173002,1.7689361882078172,-0.3359252235206091,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7219005365149634,0.5838584584863884,1.1618305501381574,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.6088350836749108,0.781020674204219,1.4827782159221787,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.2502603728764685,0.5710447850739867,0.8408828843541359,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.7219005365149634,1.476092308979863,-0.22894266825926865,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.7219005365149634,0.0,0.7339003290927956,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.004751114918079114,-1.3910372648921656,1.054847994876817,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9011878919141846,-0.5622170682206498,-0.9778205550886518,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.8020419843784158,0.5850743545036237,-1.8336809971793755,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.7219005365149634,0.0,1.1618305501381574,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.45296950341613185,1.2839807382567017,0.4129526633087741,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.1701189250130162,-1.6806543431513032,-0.22894266825926865,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.6984787613745214,-0.8884980879225719,-1.1917856656113328,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.632256858815353,0.8575753580586043,-0.4429077787819496,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6227546289791948,0.0,1.1618305501381574,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.5191914059753002,1.239600533627617,0.09200499752475273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.2502603728764685,-0.41172655347207804,0.09200499752475273,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0709730174772474,-1.1663770930922468,-1.7266984419180351,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.632256858815353,-1.3411855281855225,-0.3359252235206091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.9813293397776369,-0.7825280734973812,-1.6197158866566947,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.5286936358114585,0.21647080035563018,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.1701189250130162,-0.08890616089613299,1.2688131053994978,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.3633258257165213,1.1796942721630674,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4434672735799736,0.3045764963737499,-1.7266984419180351,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0804752473134056,-0.36804782731447516,1.4827782159221787,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0804752473134056,-1.8363357985888409,-1.0848031103499924,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.3633258257165213,-1.2038828087008093,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.7123983066788052,-0.26563197047812576,-1.2987682208726732,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.6088350836749108,-0.13501667908820625,-0.6568728893046305,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.5191914059753002,0.6603663771093417,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.5286936358114585,-0.31721402074775745,1.054847994876817,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.26417991818075254,0.0,-0.014977557736587726,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.6088350836749108,0.0,-1.7266984419180351,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.6088350836749108,0.6802416004679939,-0.54989033404329,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.7219005365149634,-1.2832901716725542,-0.3359252235206091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.27368214801691076,-0.7686855649934728,0.1989875527860932,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.5286936358114585,0.2055277362005134,1.1618305501381574,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0804752473134056,-0.5913985726342945,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.1701189250130162,-0.316652837970572,-1.6197158866566947,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.6984787613745214,1.6084846791642031,0.09200499752475273,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.08489256278153143,-0.9451307831868729,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6088350836749108,-0.8296206615495291,-0.4429077787819496,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5426131811157424,0.4995875114457028,-1.5127333313953542,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0804752473134056,1.3484699924015993,-0.763855444565971,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.2502603728764685,-1.5821200005238203,1.3757956606608384,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0804752473134056,-0.23472015250149247,1.4827782159221787,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.4295477282756897,-0.9012182308721094,0.9478654396154764,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.8020419843784158,0.40638440520148167,1.2688131053994978,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.26417991818075254,-0.20497746531066224,-1.7266984419180351,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.618337313511069,0.764278721351519,-0.9778205550886518,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3633258257165213,-0.9493396540157639,1.054847994876817,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.339904050576079,-1.8448938359409193,1.3757956606608384,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.2597626027126267,0.17919891090422815,1.6967433264448597,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.2502603728764685,-1.8917993630673386,-0.3359252235206091,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.1840384703173002,1.4328812351365814,0.7339003290927956,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.8020419843784158,-1.334544865322161,-1.0848031103499924,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.35382359588036305,0.5176388907785022,-0.9778205550886518,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.1701189250130162,-1.377101225925393,1.4827782159221787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.9813293397776369,-1.825766856285181,-0.1219601129979282,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.2502603728764685,0.6530710010059304,1.8037258817062,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.35382359588036305,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.811544214214574,0.80725596903764,1.1618305501381574,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.5191914059753002,0.0,-1.1917856656113328,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.004751114918079114,-1.164225892446369,1.054847994876817,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.4390499581118479,0.7000700585952141,-0.9778205550886518,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.08489256278153143,1.0176527452507613,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5426131811157424,1.7145482240522583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.5191914059753002,-0.6012192712350404,1.1618305501381574,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.08489256278153143,-0.1473159349548546,-0.1219601129979282,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.004751114918079114,-0.5181642202115899,-0.22894266825926865,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0804752473134056,1.3819538981069994,0.5199352185701146,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.160616695176858,-1.337911961985274,1.3757956606608384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.1701189250130162,0.7241541527827574,-1.6197158866566947,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.17453624048114197,0.0,0.3059701080474337,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.6984787613745214,0.18808430487633152,0.8408828843541359,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.8020419843784158,-0.16803293247928508,0.4129526633087741,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7219005365149634,0.0,-0.6568728893046305,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.45296950341613185,-0.7819668907201958,-0.54989033404329,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.27368214801691076,1.3551106552649608,-0.763855444565971,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9908315696137951,-1.3874831073033242,-0.22894266825926865,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9011878919141846,0.0,-1.0848031103499924,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.3494062804122373,0.04652594933129521,-1.7266984419180351,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.160616695176858,-1.5925486471331836,1.2688131053994978,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.35382359588036305,-0.22115823538617682,1.2688131053994978,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5426131811157424,0.6287998458926586,-0.6568728893046305,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.6088350836749108,0.5041237388946187,-0.8708379998273115,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.6984787613745214,-0.7146249574579386,-0.763855444565971,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.7123983066788052,-0.9991446254909749,-0.3359252235206091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.339904050576079,-0.16489966197333286,-0.22894266825926865,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.5286936358114585,-1.0728466302280009,-0.1219601129979282,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0804752473134056,1.18591404794354,0.8408828843541359,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.9813293397776369,1.5955774752889373,-1.7266984419180351,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.3494062804122373,0.5417229849660455,-0.6568728893046305,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.08489256278153143,-0.2504800354941179,0.8408828843541359,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.35382359588036305,0.7641851908886547,0.5199352185701146,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.5191914059753002,1.7842751841175535,-0.014977557736587726,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.004751114918079114,-1.7681053259293733,1.4827782159221787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.3633258257165213,0.0,-1.6197158866566947,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.1701189250130162,-0.8081554203221847,-1.6197158866566947,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.3633258257165213,0.0,1.2688131053994978,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.8020419843784158,0.009674946962782288,-1.8336809971793755,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0709730174772474,0.7508103346990675,1.2688131053994978,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.4390499581118479,-1.5970848745820996,1.4827782159221787,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.618337313511069,0.1756447533153868,1.054847994876817,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.004751114918079114,0.6467109295311617,0.3059701080474337,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.3494062804122373,-1.1913029614455684,-0.54989033404329,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
